Type,ID,TimeStamp,Bus,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
1,0x305,10.673,0,8,00,00,00,00,00,00,00,00
1,0x521,10.696,0,6,00,02,0C,00,00,00,E9,41
1,0x106,10.721,0,8,00,00,00,00,00,00,00,00
1,0x0,10.745,0,8,00,00,00,00,00,00,00,28
1,0x305,10.768,0,8,00,00,00,00,00,00,00,00
1,0x302,10.791,0,8,3C,09,B6,41,90,17,E9,41
1,0x305,10.814,0,8,00,00,00,00,00,00,00,00
1,0x303,10.838,0,8,00,00,00,00,1C,1F,1C,43
1,0x6,10.861,0,8,FF,FF,01,50,99,99,00,00
1,0x211,10.884,0,8,39,78,00,78,00,B0,04,00
1,0x305,10.907,0,8,00,00,00,00,00,00,00,00
1,0x303,10.93,0,8,00,00,00,00,20,15,1C,43
1,0x7,10.956,0,8,00,00,00,00,00,00,00,37
1,0x304,10.979,0,8,00,00,00,00,00,00,00,00
1,0x305,11.002,0,8,00,00,00,00,00,00,00,00
1,0x13C033C6,11.025,0,1,00,00,00,00,00,00,00,00
1,0x6,11.058,0,8,FF,FF,01,50,99,99,00,00
1,0x210,11.088,0,2,3A,FF,FF,FF,FF,FF,00,00
1,0x521,11.112,0,6,00,06,03,00,00,00,77,FF
1,0x305,11.135,0,8,CD,4C,EC,3D,B6,E4,99,BF
1,0x7,11.159,0,8,00,00,00,00,00,00,00,37
1,0x305,11.182,0,8,F1,00,C8,3E,A5,0C,8B,40
1,0x521,11.208,0,6,00,07,23,06,00,00,E7,41
1,0x305,11.231,0,8,DE,4D,85,BF,CD,65,DC,40
1,0x303,11.254,0,8,D1,E1,34,40,54,F7,1B,43
1,0x305,11.277,0,8,56,CE,35,3E,CE,CA,58,41
1,0x521,11.303,0,6,00,08,8B,06,00,00,E7,41
1,0x304,11.326,0,8,40,FD,4C,3F,DB,6B,E9,43
1,0x0,11.349,0,8,00,00,00,00,00,00,00,28
1,0x214,11.372,0,2,3B,FF,00,33,00,CC,00,00
1,0x521,11.395,0,6,00,09,2D,06,00,00,E7,41
1,0x305,11.419,0,8,5E,E7,3F,BE,D8,C4,0A,41
1,0x305,11.447,0,8,09,DC,19,3F,AC,E1,04,41
1,0x106,11.474,0,8,00,00,00,00,00,00,00,00
1,0x521,11.497,0,6,00,0A,91,06,00,00,00,00
1,0x305,11.521,0,8,AA,30,39,3E,A6,14,01,41
1,0x0,11.544,0,8,00,00,00,00,00,00,00,28
1,0x305,11.567,0,8,90,DA,63,BF,5C,06,1E,41
1,0x303,11.59,0,8,80,8C,37,40,57,FF,1B,43
1,0x305,11.613,0,8,2E,61,10,3F,02,06,1C,41
1,0x303,11.636,0,8,03,A8,45,40,53,F2,1B,43
1,0x0,11.66,0,8,00,00,00,00,00,00,00,28
1,0x303,11.683,0,8,3B,13,3F,40,A6,DF,1B,43
1,0x305,11.708,0,8,86,72,73,BF,5A,03,ED,40
1,0x303,11.731,0,8,4F,CF,2E,40,1D,F0,1B,43
1,0x305,11.763,0,8,73,83,62,3E,74,F9,35,41
1,0x303,11.801,0,8,94,EA,38,40,AE,DF,1B,43
1,0x305,11.824,0,8,D9,62,17,3F,43,1C,2D,41
1,0x303,11.847,0,8,B5,C7,39,40,E4,E4,1B,43
1,0x305,11.87,0,8,50,49,98,BE,9A,D3,39,41
1,0x208,11.893,0,2,3C,FF,00,00,00,00,00,00
1,0x521,11.917,0,6,00,0E,59,06,00,00,07,00
1,0x304,11.94,0,8,FD,8C,22,BF,BD,90,E6,43
1,0x0,11.966,0,8,00,00,00,00,00,00,00,28
1,0x304,11.989,0,8,B7,00,38,3F,6A,70,EF,43
1,0x521,12.013,0,6,00,0F,5F,06,00,00,E4,41
1,0x7,12.036,0,8,00,00,00,00,00,00,00,37
1,0x210,12.059,0,2,3D,FF,00,7A,00,C4,04,00
1,0x303,12.082,0,8,13,F8,2E,40,00,EC,1B,43
1,0x305,12.106,0,8,24,7F,04,3F,C5,41,3F,41
1,0x303,12.129,0,8,F9,39,3A,40,1D,F2,1B,43
1,0x305,12.152,0,8,03,4D,E3,3E,3E,75,46,41
1,0x303,12.175,0,8,14,B1,35,40,FC,14,1C,43
1,0x305,12.207,0,8,B9,C7,81,BF,59,2D,45,41
1,0x303,12.231,0,8,D9,A8,32,40,D2,F5,1B,43
1,0x209,12.254,0,8,3E,00,77,76,77,78,77,FF
1,0x304,12.277,0,8,DB,CA,D2,3E,AC,07,EE,43
1,0x214,12.301,0,2,3E,FF,30,1B,01,01,00,00
1,0x304,12.324,0,8,8D,16,11,3F,53,51,EB,43
1,0x8,12.347,0,8,75,78,76,00,00,00,00,00
1,0x304,12.37,0,8,5E,89,0C,BF,84,F2,D6,43
1,0x170,12.393,0,3,03,00,00,41,D0,26,E1,41
1,0x305,12.417,0,8,9E,82,4D,BD,3D,44,1B,41
1,0x5,12.44,0,8,FF,EF,00,D6,00,25,62,64
1,0x304,12.473,0,8,75,A6,0D,3F,F9,5C,E4,43
1,0x171,12.496,0,8,00,00,DA,26,01,01,00,00
1,0x304,12.519,0,8,22,CD,D5,3D,76,41,DB,43
1,0x0,12.543,0,8,00,00,00,00,00,00,00,28
1,0x305,12.566,0,8,A6,69,52,BF,5F,9A,10,41
1,0x170,12.589,0,3,03,00,00,41,60,CB,E3,41
1,0x305,12.612,0,8,8F,10,0F,3F,11,2E,01,41
1,0x303,12.635,0,8,54,9A,46,40,2E,DF,1B,43
1,0x9,12.659,0,8,B2,CE,BE,00,00,3D,0C,00
1,0x303,12.682,0,8,17,DC,3E,40,64,19,1C,43
1,0x305,12.707,0,8,96,29,7C,BF,34,7B,EF,40
1,0x0,12.73,0,8,00,00,00,00,00,00,00,28
1,0x305,12.754,0,8,32,72,96,3E,CB,72,26,41
1,0x303,12.777,0,8,76,38,39,40,B8,F5,1B,43
1,0x305,12.8,0,8,66,26,12,3F,B0,97,16,41
1,0x303,12.823,0,8,D5,11,39,40,7A,E9,1B,43
1,0x305,12.846,0,8,5B,CD,D4,BE,C5,88,1E,41
1,0x303,12.869,0,8,17,C7,2F,40,BE,00,1C,43
1,0x521,12.892,0,6,00,08,5C,06,00,00,00,00
1,0x304,12.916,0,8,D3,AE,C4,BE,4C,A6,E7,43
1,0x305,12.941,0,8,44,A3,15,3F,F9,45,30,41
1,0x304,12.965,0,8,64,B0,2C,3F,A0,22,EF,43
1,0x208,12.99,0,2,3F,FF,B7,41,E0,8E,E5,41
1,0x304,13.013,0,8,FD,63,70,3E,94,C2,E0,43
1,0x0,13.036,0,8,00,00,00,00,00,00,00,28
1,0x304,13.059,0,8,A9,17,58,BF,53,B0,D5,43
1,0x171,13.082,0,8,00,00,C5,2E,01,01,00,00
1,0x305,13.106,0,8,40,A8,08,3F,8C,0E,35,41
1,0x305,13.129,0,8,2D,DD,D6,3E,F7,BB,38,41
1,0x106,13.152,0,8,00,00,00,00,00,00,00,00
1,0x303,13.178,0,8,A3,71,35,40,CC,02,1C,43
1,0x521,13.201,0,6,00,0B,11,06,00,00,04,00
1,0x303,13.224,0,8,54,87,33,40,2B,F6,1B,43
1,0x305,13.248,0,8,64,08,C8,3E,30,E6,29,41
1,0x303,13.271,0,8,B0,E6,43,40,37,F0,1B,43
1,0x521,13.294,0,6,00,0C,98,06,00,00,00,00
1,0x303,13.317,0,8,9D,15,41,40,8B,FE,1B,43
1,0x305,13.34,0,8,9F,08,49,BF,EB,D7,FD,40
1,0x304,13.363,0,8,91,38,1D,BF,CA,46,D6,43
1,0x20C,13.387,0,2,41,FF,75,FF,77,77,75,FF
1,0x304,13.41,0,8,2D,F2,56,3D,E5,B3,DC,43
1,0x214,13.435,0,2,41,FF,B7,41,D0,70,E6,41
1,0x304,13.465,0,8,1B,BF,09,3F,F8,2C,E4,43
1,0x171,13.488,0,8,00,00,09,30,01,01,00,00
1,0x304,13.512,0,8,D3,58,C0,3C,B1,BF,DA,43
1,0x0,13.535,0,8,00,00,00,00,00,00,00,28
1,0x305,13.558,0,8,00,C9,45,BF,5B,6E,11,41
1,0x170,13.581,0,3,03,00,00,41,10,35,E8,41
1,0x521,13.604,0,6,00,0F,E0,06,00,00,E8,41
1,0x303,13.628,0,8,EA,AA,46,40,44,0D,1C,43
1,0x305,13.651,0,8,45,C3,F8,3E,8B,9F,F6,40
1,0x303,13.676,0,8,4D,89,3E,40,DE,DE,1B,43
1,0x521,13.7,0,6,00,00,2A,06,00,00,00,00
1,0x305,13.723,0,8,D1,34,A1,3E,99,55,06,41
1,0x106,13.747,0,8,00,00,00,00,00,00,00,00
1,0x303,13.77,0,8,E6,5D,39,40,D2,F4,1B,43
1,0x521,13.793,0,6,00,01,98,06,00,00,E6,41
1,0x303,13.816,0,8,D1,DB,38,40,68,EF,1B,43
1,0x305,13.84,0,8,2E,1A,F5,BE,C0,C7,27,41
1,0x303,13.863,0,8,60,D7,2F,40,DA,00,1C,43
1,0x171,13.886,0,8,00,00,45,1A,01,01,00,00
1,0x304,13.911,0,8,29,2D,A4,BE,8B,78,E8,43
1,0x0,13.935,0,8,00,00,00,00,00,00,00,28
1,0x304,13.958,0,8,1A,2D,20,3F,66,F5,EE,43
1,0x170,13.981,0,3,03,00,00,41,E0,F9,E9,41
1,0x304,14.004,0,8,F4,FD,0A,3E,54,0D,E0,43
1,0x0,14.035,0,8,00,00,00,00,00,00,00,28
1,0x304,14.069,0,8,FD,2F,57,BF,0E,50,D6,43
1,0x171,14.093,0,8,00,00,0C,2A,01,01,00,00
1,0x305,14.116,0,8,99,FF,0A,3F,38,90,35,41
1,0x20C,14.14,0,2,42,FF,B6,41,D0,70,E6,41
1,0x305,14.165,0,8,37,A5,CA,3E,FE,12,3A,41
1,0x303,14.188,0,8,E5,42,35,40,26,FF,1B,43
1,0x305,14.211,0,8,35,B3,82,BF,45,62,3C,41
1,0x303,14.235,0,8,EE,3C,34,40,86,F3,1B,43
1,0x207,14.258,0,8,43,02,84,00,94,A4,00,00
1,0x171,14.281,0,8,00,00,0B,10,01,01,00,00
1,0x304,14.304,0,8,4D,00,07,3F,95,AC,EA,43
1,0x0,14.327,0,8,00,00,00,00,00,00,00,28
1,0x214,14.35,0,2,43,FF,00,78,00,B0,04,00
1,0x170,14.374,0,3,03,00,00,41,E0,8E,E5,41
1,0x521,14.397,0,6,00,07,D0,06,00,00,00,00
1,0x0,14.422,0,8,00,00,00,00,00,00,00,28
1,0x305,14.451,0,8,33,0A,18,3F,EB,9C,10,41
1,0x171,14.476,0,8,00,00,7C,23,01,01,00,00
1,0x305,14.499,0,8,59,F8,B5,BC,0E,B1,09,41
1,0x303,14.522,0,8,D3,4D,33,40,6F,F9,1B,43
1,0x20C,14.553,0,2,44,FF,BE,00,00,3D,08,00
1,0x214,14.591,0,2,44,FF,0D,BF,11,B5,E4,43
1,0x170,14.614,0,3,03,00,00,41,E0,8E,E5,41
1,0x303,14.637,0,8,48,A3,46,40,3E,F4,1B,43
1,0x1,14.66,0,8,B2,CE,BE,3D,08,00,00,00
1,0x303,14.685,0,8,5E,CE,3D,40,BB,FC,1B,43
1,0x171,14.708,0,8,00,00,AC,21,01,01,00,00
1,0x303,14.732,0,8,59,1D,2F,40,21,F9,1B,43
1,0x9,14.755,0,8,B2,CE,BE,00,00,3D,08,00
1,0x303,14.778,0,8,9E,CD,39,40,4A,E3,1B,43
1,0x170,14.801,0,3,03,00,00,41,D0,70,E6,41
1,0x214,14.824,0,2,45,FF,B7,41,60,CB,E3,41
1,0x304,14.847,0,8,DF,5B,1A,BF,7B,33,D6,43
1,0x171,14.871,0,8,00,00,E8,0E,01,01,00,00
1,0x305,14.894,0,8,1C,67,57,BE,8C,86,3A,41
1,0x0,14.92,0,8,00,00,00,00,00,00,00,28
1,0x305,14.943,0,8,47,EF,12,3F,D5,03,37,41
1,0x208,14.966,0,2,46,FF,B7,41,60,CB,E3,41
1,0x20D,14.989,0,1,46,FF,B7,41,60,CB,E3,41
1,0x303,15.013,0,8,C6,ED,36,40,5C,FF,1B,43
1,0x305,15.036,0,8,47,01,43,BF,5D,D9,43,41
1,0x303,15.06,0,8,63,2E,30,40,B9,EE,1B,43
1,0x171,15.083,0,8,00,00,79,21,01,01,00,00
1,0x303,15.106,0,8,02,B4,3A,40,93,F5,1B,43
1,0x305,15.129,0,8,E6,35,B7,3E,19,82,3A,41
1,0x207,15.155,0,8,47,02,81,00,91,A1,00,00
1,0x0,15.178,0,8,00,00,00,00,00,00,00,28
1,0x304,15.201,0,8,CC,8C,95,BF,2D,44,DC,43
1,0x0,15.224,0,8,00,00,00,00,00,00,00,28
1,0x304,15.248,0,8,6D,3B,E3,3E,8F,24,EF,43
1,0x211,15.271,0,8,47,B5,04,CA,02,67,07,00
1,0x304,15.294,0,8,5E,57,00,3F,BA,0A,EA,43
1,0x305,15.317,0,8,1A,DD,69,BF,04,14,E5,40
1,0x106,15.341,0,8,00,00,00,00,00,00,00,00
1,0x305,15.364,0,8,C0,45,12,3E,91,89,1C,41
1,0x106,15.389,0,8,00,00,00,00,00,00,00,00
1,0x0,15.412,0,8,00,00,00,00,00,00,00,28
1,0x7,15.436,0,8,00,00,00,00,00,00,00,37
1,0x210,15.466,0,2,48,FF,00,7A,00,C4,04,00
1,0x305,15.489,0,8,95,19,E4,BD,66,8F,FD,40
1,0x303,15.513,0,8,0A,F7,32,40,1C,EF,1B,43
1,0x0,15.536,0,8,00,00,00,00,00,00,00,28
1,0x303,15.559,0,8,23,3F,3C,40,58,E9,1B,43
1,0x305,15.582,0,8,F6,0E,14,3F,76,94,FD,40
1,0x304,15.605,0,8,F1,94,F3,3E,7D,BE,F1,43
1,0x20C,15.628,0,2,49,FF,75,FF,78,78,75,FF
1,0x304,15.653,0,8,2E,67,A0,3E,69,5E,E6,43
1,0x305,15.676,0,8,80,E6,81,BF,E5,55,D1,40
1,0x521,15.699,0,6,00,04,7B,06,00,00,D5,43
1,0x0,15.722,0,8,00,00,00,00,00,00,00,28
1,0x304,15.745,0,8,34,5E,D1,3E,58,8F,E2,43
1,0x305,15.768,0,8,89,51,0F,3F,97,AE,15,41
1,0x304,15.792,0,8,3E,C0,0B,3F,1B,04,E0,43
1,0x0,15.815,0,8,00,00,00,00,00,00,00,28
1,0x304,15.838,0,8,BD,8B,5B,BF,AB,4A,D6,43
1,0x305,15.861,0,8,6F,FC,E9,BD,15,A7,4B,41
1,0x106,15.886,0,8,00,00,00,00,00,00,00,00
1,0x305,15.909,0,8,E4,2D,14,3F,50,F8,30,41
1,0x106,15.932,0,8,00,00,00,00,00,00,00,00
1,0x303,15.956,0,8,B2,89,43,40,6C,F1,1B,43
1,0x305,15.979,0,8,C8,29,1F,BD,75,80,16,41
1,0x521,16.002,0,6,00,07,DE,05,00,00,DD,43
1,0x305,16.025,0,8,82,F4,2D,BF,63,E3,2A,41
1,0x303,16.048,0,8,DF,C7,30,40,82,F1,1B,43
1,0x305,16.072,0,8,63,C3,0F,3F,BB,0C,38,41
1,0x304,16.095,0,8,37,38,2E,3F,1A,83,E3,43
1,0x0,16.12,0,8,00,00,00,00,00,00,00,28
1,0x304,16.143,0,8,D4,3C,E3,3E,C0,87,DB,43
1,0x305,16.166,0,8,C4,4A,81,BF,01,D3,32,41
1,0x170,16.189,0,3,03,00,00,00,00,00,00,00
1,0x305,16.212,0,8,2E,B3,EE,3E,2E,C9,21,41
1,0x106,16.235,0,8,00,00,00,00,00,00,00,00
1,0x207,16.258,0,8,4A,02,81,00,91,A1,00,00
1,0x305,16.282,0,8,5F,83,01,3F,3A,EC,07,41
1,0x302,16.305,0,8,3C,09,B6,41,10,35,E8,41
1,0x305,16.328,0,8,EC,12,6C,BF,FC,5B,C8,40
1,0x303,16.353,0,8,21,50,2E,40,17,E5,1B,43
1,0x305,16.376,0,8,4A,8F,47,3E,27,29,1B,41
1,0x521,16.399,0,6,00,0B,C7,06,00,00,DE,43
1,0x0,16.422,0,8,00,00,00,00,00,00,00,28
1,0x303,16.45,0,8,24,F0,3A,40,C2,EA,1B,43
1,0x305,16.476,0,8,7C,11,46,BE,F8,81,04,41
1,0x171,16.5,0,8,00,00,FE,1A,01,01,00,00
1,0x208,16.523,0,2,4B,FF,5A,62,02,00,E8,41
1,0x304,16.546,0,8,75,AA,03,BF,D8,22,E6,43
1,0x305,16.57,0,8,9B,9C,16,3F,48,C7,03,41
1,0x304,16.593,0,8,F6,0C,02,3F,44,BF,F1,43
1,0x207,16.618,0,8,4C,03,86,00,96,A6,00,00
1,0x7,16.641,0,8,00,00,00,00,00,00,00,37
1,0x305,16.664,0,8,ED,20,86,BF,49,09,CA,40
1,0x209,16.687,0,8,4C,00,77,76,77,77,77,FF
1,0x210,16.71,0,2,4C,FF,FF,FF,FF,FF,E8,41
1,0x304,16.734,0,8,53,E4,D7,3E,CC,FE,E2,43
1,0x214,16.757,0,2,4C,FF,B6,41,10,35,E8,41
1,0x305,16.78,0,8,27,59,09,3F,17,88,1C,41
1,0x521,16.804,0,6,00,0F,5C,06,00,00,E9,41
1,0x305,16.827,0,8,3D,17,34,BF,1D,CE,2A,41
1,0x9,16.852,0,8,B2,CE,BE,00,00,3D,08,00
1,0x305,16.876,0,8,A7,F8,86,BD,90,15,4C,41
1,0x303,16.899,0,8,1D,A5,40,40,8E,E2,1B,43
1,0x305,16.922,0,8,99,2B,14,3F,CC,50,35,41
1,0x0,16.945,0,8,00,00,00,00,00,00,00,28
1,0x210,16.968,0,2,4D,FF,00,33,00,65,01,00
1,0x170,16.992,0,3,03,00,00,BD,2E,40,DD,43
1,0x13C033C6,17.015,0,1,00,01,DE,05,00,00,E8,41
1,0x304,17.038,0,8,A4,37,1B,BF,A7,BE,D7,43
1,0x305,17.068,0,8,8B,8F,11,3F,A5,5E,3C,41
1,0x304,17.101,0,8,55,26,33,3F,D8,6D,E3,43
1,0x305,17.125,0,8,86,1E,9F,3E,12,4E,2F,41
1,0x304,17.148,0,8,54,3F,B8,3E,EF,57,DB,43
1,0x305,17.171,0,8,B6,78,7D,BF,6E,B3,36,41
1,0x106,17.194,0,8,00,00,00,00,00,00,00,00
1,0x521,17.217,0,6,00,03,88,06,00,00,E8,41
1,0x305,17.24,0,8,B2,A7,F6,3E,9B,9F,3D,41
1,0x303,17.264,0,8,BB,8F,44,40,50,EC,1B,43
1,0x305,17.288,0,8,DC,B0,F9,3E,04,11,09,41
1,0x521,17.32,0,6,00,04,30,06,00,00,E9,41
1,0x5,17.362,0,8,FF,EF,00,D6,00,25,61,64
1,0x305,17.385,0,8,1F,FC,72,3E,2E,51,15,41
1,0x304,17.408,0,8,E4,0B,82,3E,97,50,DF,43
1,0x521,17.435,0,6,00,05,CD,06,00,00,E9,41
1,0x305,17.462,0,8,14,34,17,3F,A6,A2,00,41
1,0x210,17.485,0,2,4E,FF,03,C7,00,75,07,00
1,0x305,17.508,0,8,93,26,9C,BE,06,C7,F4,40
1,0x521,17.531,0,6,00,06,53,06,00,00,E9,41
1,0x0,17.554,0,8,00,00,00,00,00,00,00,28
1,0x305,17.578,0,8,FE,B9,18,3F,DF,14,FA,40
1,0x303,17.601,0,8,E7,56,46,40,38,E8,1B,43
1,0x214,17.626,0,2,4F,FF,00,78,00,B0,04,00
1,0x303,17.65,0,8,FA,31,3C,40,36,DC,1B,43
1,0x305,17.673,0,8,8A,AC,82,BF,11,8C,C5,40
1,0x303,17.696,0,8,F7,25,2F,40,4C,E8,1B,43
1,0x0,17.719,0,8,00,00,00,00,00,00,00,28
1,0x303,17.742,0,8,77,79,3A,40,13,E3,1B,43
1,0x305,17.765,0,8,A9,25,0A,3F,7B,F6,0A,41
1,0x20C,17.788,0,2,50,FF,F8,3E,3A,94,DF,43
1,0x305,17.811,0,8,D4,28,41,BF,19,A9,2E,41
1,0x304,17.835,0,8,E0,D0,6B,BF,6C,64,D6,43
1,0x214,17.86,0,2,50,FF,BE,00,00,3D,05,00
1,0x304,17.883,0,8,A7,0D,8E,BC,D6,13,EB,43
1,0x522,17.906,0,6,01,0D,5A,62,02,00,E9,41
1,0x0,17.929,0,8,00,00,00,00,00,00,00,28
1,0x207,17.952,0,8,51,02,88,00,98,A8,00,00
1,0x304,17.976,0,8,A5,6D,1C,BE,BC,B0,DC,43
1,0x521,17.999,0,6,00,0B,20,06,00,00,E8,41
1,0x305,18.022,0,8,17,B1,10,BF,7E,06,3B,41
1,0x210,18.045,0,2,51,FF,00,00,00,35,E8,41
1,0x305,18.068,0,8,28,55,12,3F,C5,7F,31,41
1,0x302,18.094,0,8,3C,09,B6,41,10,35,E8,41
1,0x305,18.117,0,8,B6,0C,8B,3E,3D,99,47,41
1,0x303,18.14,0,8,EB,BB,33,40,44,EC,1B,43
1,0x305,18.163,0,8,57,CB,78,BF,D2,D5,3A,41
1,0x303,18.186,0,8,0B,74,36,40,DE,F5,1B,43
1,0x305,18.209,0,8,D0,00,FE,3E,69,88,23,41
1,0x303,18.232,0,8,D9,BB,44,40,64,E8,1B,43
1,0x6,18.256,0,8,FF,FF,01,4F,99,99,00,00
1,0x304,18.279,0,8,CE,5D,F7,3E,4C,89,E8,43
1,0x521,18.302,0,6,00,0E,30,06,00,00,00,00
1,0x304,18.327,0,8,91,53,28,BF,73,FB,D3,43
1,0x305,18.35,0,8,5E,78,87,3E,A2,5A,13,41
1,0x304,18.374,0,8,E7,C0,8D,3E,5A,D1,DF,43
1,0x521,18.397,0,6,00,0F,D7,06,00,00,E9,41
1,0x305,18.42,0,8,0F,12,17,3F,82,9A,06,41
1,0x207,18.448,0,8,52,02,81,00,91,A1,00,00
1,0x305,18.473,0,8,40,E9,9A,BE,42,86,03,41
1,0x303,18.497,0,8,01,99,32,40,1A,EB,1B,43
1,0x305,18.52,0,8,63,CF,D5,BE,13,6C,14,41
1,0x303,18.543,0,8,9B,34,3E,40,CC,E4,1B,43
1,0x305,18.566,0,8,B6,4A,18,3F,A9,62,E3,40
1,0x303,18.591,0,8,38,41,46,40,92,D7,1B,43
1,0x521,18.614,0,6,00,01,A7,06,00,00,E9,41
1,0x0,18.638,0,8,00,00,00,00,00,00,00,28
1,0x207,18.661,0,8,53,02,84,00,94,A4,00,00
1,0x303,18.684,0,8,41,7D,2F,40,33,EA,1B,43
1,0x521,18.707,0,6,00,02,B1,06,00,00,00,00
1,0x303,18.73,0,8,41,7D,2F,40,33,EA,1B,43
1,0x209,18.753,0,8,53,79,00,79,00,BA,04,00
1,0x304,18.776,0,8,F9,38,FB,3E,AE,1A,E1,43
1,0x521,18.8,0,6,00,03,20,06,00,00,E9,41
1,0x304,18.825,0,8,DE,DA,78,BF,03,BE,D6,43
1,0x305,18.848,0,8,A4,2A,45,3D,D3,2B,33,41
1,0x304,18.871,0,8,3C,0C,CB,3C,D9,C2,EB,43
1,0x171,18.894,0,8,00,00,F9,10,01,01,00,00
1,0x305,18.917,0,8,A4,2F,12,3F,BC,69,27,41
1,0x305,18.94,0,8,A9,51,80,BE,3B,E4,14,41
1,0x106,18.963,0,8,00,00,00,00,00,00,00,00
1,0x303,18.987,0,8,64,56,34,40,F1,02,1C,43
1,0x13C033C6,19.01,0,1,00,05,30,06,00,00,F1,41
1,0x303,19.033,0,8,CA,08,32,40,69,F3,1B,43
1,0x305,19.059,0,8,B5,A1,13,3F,F8,F1,39,41
1,0x303,19.082,0,8,D6,B0,3A,40,9F,F7,1B,43
1,0x521,19.105,0,6,00,06,49,06,00,00,00,00
1,0x303,19.128,0,8,92,76,33,40,B4,F0,1B,43
1,0x305,19.151,0,8,95,D8,71,BF,45,87,43,41
1,0x304,19.174,0,8,8F,7C,9E,BF,BE,1E,DF,43
1,0x521,19.199,0,6,00,07,A1,06,00,00,F0,41
1,0x7,19.222,0,8,00,00,00,00,00,00,00,37
1,0x207,19.245,0,8,54,02,84,00,94,A4,00,00
1,0x304,19.268,0,8,F5,86,E9,3E,9D,EB,E7,43
1,0x171,19.293,0,8,00,00,29,10,01,01,00,00
1,0x106,19.317,0,8,00,00,00,00,00,00,00,00
1,0x214,19.34,0,2,54,FF,B6,41,80,12,F1,41
1,0x305,19.363,0,8,58,9E,9D,3E,7D,C3,10,41
1,0x302,19.386,0,8,44,EC,B4,41,00,DA,F2,41
1,0x521,19.409,0,6,00,09,D0,06,00,00,00,00
1,0x9,19.432,0,8,B2,CE,BE,00,00,3D,04,00
1,0x305,19.463,0,8,61,DE,D2,BE,9A,F8,FE,40
1,0x303,19.486,0,8,CC,59,32,40,76,D7,1B,43
1,0x20C,19.509,0,2,55,FF,75,FF,78,77,75,FF
1,0x3,19.532,0,8,00,33,19,00,00,00,00,00
1,0x305,19.558,0,8,36,EA,1B,3F,AE,F8,FC,40
1,0x304,19.581,0,8,E5,C3,00,3F,58,47,F1,43
1,0x170,19.604,0,3,03,00,00,41,10,BE,F3,41
1,0x0,19.627,0,8,00,00,00,00,00,00,00,28
1,0x305,19.65,0,8,2D,59,80,BF,F1,A9,D2,40
1,0x304,19.673,0,8,04,19,21,BF,F3,DC,D5,43
1,0x171,19.696,0,8,00,00,34,0D,01,01,00,00
1,0x304,19.719,0,8,94,7C,06,3F,FA,94,E3,43
1,0x305,19.742,0,8,61,5E,05,3F,08,2F,20,41
1,0x304,19.765,0,8,11,40,09,3F,47,D1,DE,43
1,0x170,19.79,0,3,03,00,00,41,10,BE,F3,41
1,0x0,19.813,0,8,00,00,00,00,00,00,00,28
1,0x305,19.837,0,8,19,EC,C5,3D,66,BA,4F,41
1,0x106,19.86,0,8,00,00,00,00,00,00,00,00
1,0x171,19.883,0,8,00,00,95,10,01,01,00,00
1,0x521,19.906,0,6,00,0E,7B,06,00,00,00,00
1,0x9,19.929,0,8,B2,CE,BE,00,00,3D,04,00
1,0x305,19.952,0,8,A8,A0,A7,BE,1F,37,27,41
1,0x303,19.975,0,8,6D,C4,33,40,69,EB,1B,43
1,0x521,19.998,0,6,00,0F,75,06,00,00,F3,41
1,0x0,20.024,0,8,00,00,00,00,00,00,00,28
1,0x305,20.047,0,8,83,FF,13,3F,91,B6,40,41
1,0x303,20.079,0,8,59,BF,3A,40,4C,EA,1B,43
1,0x171,20.125,0,8,00,00,A1,13,01,01,00,00
1,0x304,20.155,0,8,01,1F,70,3E,CB,4C,DA,43
1,0x207,20.179,0,8,56,02,81,00,91,A1,00,00
1,0x0,20.202,0,8,00,00,00,00,00,00,00,28
1,0x170,20.225,0,3,03,00,00,41,10,BE,F3,41
1,0x305,20.248,0,8,E7,DB,05,3F,53,D2,28,41
1,0x208,20.271,0,2,56,FF,B6,41,10,BE,F3,41
1,0x305,20.296,0,8,93,A1,E1,3E,B5,2D,12,41
1,0x171,20.319,0,8,8E,0B,13,1B,01,01,00,00
1,0x304,20.342,0,8,BD,C4,40,BF,0D,8D,D3,43
1,0x305,20.366,0,8,53,85,A0,3F,84,BC,27,41
1,0x170,20.389,0,3,03,00,00,41,E0,F9,E9,41
1,0x304,20.412,0,8,13,5F,12,40,C9,7F,E2,43
1,0x20C,20.435,0,2,57,FF,B6,41,E0,F9,E9,41
1,0x106,20.465,0,8,00,00,00,00,00,00,00,00
1,0x171,20.489,0,8,57,07,7F,19,01,01,00,00
1,0x305,20.512,0,8,A5,DF,38,40,CF,91,F5,40
1,0x0,20.535,0,8,00,00,00,00,00,00,00,28
1,0x305,20.56,0,8,C4,D5,31,40,FC,36,B1,40
1,0x303,20.583,0,8,B7,9C,45,40,77,DB,1B,43
1,0x305,20.607,0,8,99,74,B7,3F,46,2B,9C,40
1,0x303,20.63,0,8,B4,0A,36,40,4D,E8,1B,43
1,0x20C,20.653,0,2,58,FF,FF,FF,FF,FF,77,FF
1,0x210,20.676,0,2,58,FF,5A,3F,30,6B,DA,43
1,0x305,20.699,0,8,D3,93,0B,40,3A,04,F1,40
1,0x1,20.722,0,8,B2,CE,BE,3D,04,00,00,00
