#datatype measurement,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#group false,false,false,false,false,false,false,false,false,false,false,false,false,false
#default _result,,,,,,,,,,,,,
tempoDoSistema,power,motor_power,torque,motor_rpm,voltage,motor_temp,controller_temp,accelerator,ready_to_drive,torque_request_disable,test_mode,regen_request,brake
89.599,0,0,-1000.0,-1000,0.7,30.9,30.1,0.0,0,1,1,0,0
89.755,0,0,-1000.0,-1000,0.5,30.9,30.1,0.0,0,1,1,0,0
89.863,0,0,-1000.0,-1000,0.9,30.9,30.0,0.0,0,1,1,0,0
89.904,0,0,-1000.0,-1000,0.9,30.9,30.0,0.0,0,1,1,0,0
89.946,0,0,-1000.0,-1000,1.1,30.9,30.0,0.0,0,1,1,0,0
90.051,0,0,-1000.0,-1000,1.1,30.9,30.0,0.0,0,1,1,0,0
90.095,0,0,-1000.0,-1000,0.9,30.9,30.0,0.0,0,1,1,0,0
90.223,0,0,-1000.0,-1000,0.9,30.9,30.0,0.0,0,1,1,0,0
90.372,0,0,-1000.0,-1000,0.9,31.2,30.0,0.0,0,1,1,0,0
90.498,0,0,-1000.0,-1000,0.9,31.3,30.1,0.0,0,1,1,0,0
90.663,0,0,-1000.0,-1000,0.9,31.6,30.1,0.0,0,1,1,0,0
90.819,0,0,-1000.0,-1000,0.8,31.5,30.1,0.0,0,1,1,0,0
90.861,0,0,-1000.0,-1000,0.8,31.5,30.1,0.0,0,1,1,0,0
90.902,0,0,-1000.0,-1000,0.8,31.9,30.1,0.0,0,1,1,0,0
90.944,0,0,-1000.0,-1000,0.8,31.9,30.1,0.0,0,1,1,0,0
91.093,0,0,-1000.0,-1000,0.9,31.9,30.1,0.0,0,1,1,0,0
91.243,0,0,-1000.0,-1000,0.9,31.9,30.1,0.0,0,1,1,0,0
91.348,0,0,-1000.0,-1000,0.8,31.9,30.3,0.0,0,1,1,0,0
91.39,0,0,-1000.0,-1000,0.8,31.9,30.3,0.0,0,1,1,0,0
91.497,0,0,-1000.0,-1000,0.8,31.9,30.3,0.0,0,1,1,0,0
91.646,0,0,-1000.0,-1000,0.9,31.8,30.0,0.0,0,1,1,0,0
91.8,0,0,-1000.0,-1000,0.6,31.4,30.1,0.0,0,1,1,0,0
91.991,0,0,-1000.0,-1000,0.8,31.3,30.0,0.0,0,1,1,0,0
92.245,0,0,-1000.0,-1000,0.7,31.1,30.0,0.0,0,1,1,0,0
92.395,0,0,-1000.0,-1000,0.7,31.1,30.0,0.0,0,1,1,0,0
92.544,0,0,-1000.0,-1000,0.8,31.1,30.0,0.0,0,1,1,0,0
92.913,0,0,-1000.0,-1000,0.5,31.3,30.0,0.0,0,1,1,0,0
93.673,0,0,-1000.0,-1000,0.9,31.8,30.1,0.0,0,1,1,0,0
93.736,0,0,-1000.0,-1000,0.9,31.8,30.1,0.0,0,1,1,0,0
93.782,0,0,-1000.0,-1000,0.7,31.9,30.1,0.0,0,1,1,0,0
93.893,0,0,-1000.0,-1000,0.6,32.2,30.0,0.0,0,1,1,0,0
93.935,0,0,-1000.0,-1000,0.6,32.2,30.0,0.0,0,1,1,0,0
94.04,0,0,-1000.0,-1000,0.9,32.2,30.0,0.0,0,1,1,0,0
94.088,0,0,-1000.0,-1000,0.7,32.2,30.0,0.0,0,1,1,0,0
94.131,0,0,-1000.0,-1000,0.7,32.2,30.0,0.0,0,1,1,0,0
94.237,0,0,-1000.0,-1000,0.7,32.2,30.0,0.0,0,1,1,0,0
94.279,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.323,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.386,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.428,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.47,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.535,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.577,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.619,0,0,-1000.0,-1000,0.9,31.9,30.0,0.0,0,1,1,0,0
94.682,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
94.726,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
94.774,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
94.839,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
94.881,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
95.031,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
95.073,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
95.135,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
95.18,0,0,-1000.0,-1000,1.1,32.0,30.0,0.0,0,1,1,0,0
95.247,0,0,-1000.0,-1000,0.7,31.4,30.0,0.0,0,1,1,0,0
95.31,0,0,-1000.0,-1000,0.7,31.4,30.0,0.0,0,1,1,0,0
95.352,0,0,-1000.0,-1000,0.7,31.4,30.0,0.0,0,1,1,0,0
95.396,0,0,-1000.0,-1000,0.7,31.4,30.0,0.0,0,1,1,0,0
95.48,0,0,-1000.0,-1000,0.7,31.4,30.0,0.0,0,1,1,0,0
95.521,0,0,-1000.0,-1000,0.7,31.4,30.0,0.0,0,1,1,0,0
95.628,0,0,-1000.0,-1000,1.0,31.5,30.0,0.0,0,1,1,0,0
95.67,0,0,-1000.0,-1000,0.6,31.4,30.0,0.0,0,1,1,0,0
95.783,0,0,-1000.0,-1000,0.7,31.4,30.0,0.0,0,1,1,0,0
95.827,0,0,-1000.0,-1000,0.8,31.4,30.0,0.0,0,1,1,0,0
95.932,0,0,-1000.0,-1000,0.8,31.4,30.0,0.0,0,1,1,0,0
95.973,0,0,-1000.0,-1000,0.6,31.4,30.0,0.0,0,1,1,0,0
96.015,0,0,-1000.0,-1000,0.6,31.4,30.0,0.0,0,1,1,0,0
96.081,0,0,-1000.0,-1000,0.6,31.4,30.0,0.0,0,1,1,0,0
96.123,0,0,-1000.0,-1000,0.8,31.4,30.0,0.0,0,1,1,0,0
96.244,0,0,-1000.0,-1000,0.8,31.4,30.0,0.0,0,1,1,0,0
96.289,0,0,-1000.0,-1000,1.2,31.4,30.0,0.0,0,1,1,0,0
96.487,0,0,-1000.0,-1000,1.1,31.4,30.0,0.0,0,1,1,0,0
96.528,0,0,-1000.0,-1000,0.8,31.4,30.0,0.0,0,1,1,0,0
96.633,0,0,-1000.0,-1000,0.8,31.4,30.0,0.0,0,1,1,0,0
96.675,0,0,-1000.0,-1000,0.8,31.4,30.0,0.0,0,1,1,0,0
96.719,0,0,-1000.0,-1000,0.9,31.4,30.1,0.0,0,1,1,0,0
96.832,0,0,-1000.0,-1000,0.9,31.4,30.1,0.0,0,1,1,0,0
97.023,0,0,-1000.0,-1000,0.8,31.4,30.1,0.0,0,1,1,0,0
97.172,0,0,-1000.0,-1000,0.7,31.4,30.1,0.0,0,1,1,0,0
97.276,0,0,-1000.0,-1000,0.8,31.3,30.1,0.0,0,1,1,0,0
97.318,0,0,-1000.0,-1000,0.6,31.3,30.1,0.0,0,1,1,0,0
97.425,0,0,-1000.0,-1000,0.6,31.3,30.1,0.0,0,1,1,0,0
97.467,0,0,-1000.0,-1000,0.9,31.3,30.1,0.0,0,1,1,0,0
97.575,0,0,-1000.0,-1000,0.9,31.3,30.1,0.0,0,1,1,0,0
97.616,0,0,-1000.0,-1000,0.8,31.3,30.0,0.0,0,1,1,0,0
97.729,0,0,-1000.0,-1000,0.8,31.3,30.0,0.0,0,1,1,0,0
97.794,0,0,-1000.0,-1000,0.9,31.3,30.0,0.0,0,1,1,0,0
97.9,0,0,-1000.0,-1000,0.9,31.3,30.0,0.0,0,1,1,0,0
98.071,0,0,-1000.0,-1000,0.8,31.3,30.0,0.0,0,1,1,0,0
98.22,0,0,-1000.0,-1000,0.8,31.3,30.0,0.0,0,1,1,0,0
98.367,0,0,-1000.0,-1000,0.9,31.3,30.0,0.0,0,1,1,0,0
98.516,0,0,-1000.0,-1000,0.7,31.2,29.9,0.0,0,1,1,0,0
98.621,0,0,-1000.0,-1000,0.7,31.2,29.9,0.0,0,1,1,0,0
98.665,0,0,-1000.0,-1000,0.9,31.3,29.9,0.0,0,1,1,0,0
98.77,0,0,-1000.0,-1000,0.9,31.3,29.9,0.0,0,1,1,0,0
98.819,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
98.945,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
98.987,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
99.111,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
99.258,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
99.365,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
99.511,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
99.661,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
99.817,0,0,-1000.0,-1000,1.0,31.5,29.9,0.0,0,1,1,0,0
99.922,0,0,-1000.0,-1000,0.8,31.5,29.9,0.0,0,1,1,0,0
99.966,0,0,-1000.0,-1000,0.8,31.5,29.9,0.0,0,1,1,0,0
100.008,0,0,-1000.0,-1000,0.7,31.6,30.0,0.0,0,1,1,0,0
100.113,0,0,-1000.0,-1000,0.7,31.6,30.0,0.0,0,1,1,0,0
100.286,0,0,-1000.0,-1000,1.0,31.6,30.0,0.0,0,1,1,0,0
100.435,0,0,-1000.0,-1000,0.7,31.6,30.0,0.0,0,1,1,0,0
100.477,0,0,-1000.0,-1000,0.7,31.6,30.0,0.0,0,1,1,0,0
100.561,0,0,-1000.0,-1000,0.7,31.6,30.0,0.0,0,1,1,0,0
100.71,0,0,-1000.0,-1000,0.6,31.6,30.0,0.0,0,1,1,0,0
100.866,0,0,-1000.0,-1000,0.7,31.8,30.0,0.0,0,1,1,0,0
101.012,0,0,-1000.0,-1000,0.8,31.8,30.0,0.0,0,1,1,0,0
101.061,0,0,-1000.0,-1000,0.7,31.6,30.0,0.0,0,1,1,0,0
101.208,0,0,-1000.0,-1000,0.6,31.5,30.0,0.0,0,1,1,0,0
101.357,0,0,-1000.0,-1000,0.7,31.2,30.0,0.0,0,1,1,0,0
101.506,0,0,-1000.0,-1000,0.8,31.3,30.0,0.0,0,1,1,0,0
101.672,0,0,-1000.0,-1000,0.6,31.2,30.0,0.0,0,1,1,0,0
101.912,0,0,-1000.0,-1000,0.7,31.2,29.9,0.0,0,1,1,0,0
102.061,0,0,-1000.0,-1000,0.8,31.2,29.9,0.0,0,1,1,0,0
102.253,0,0,-1000.0,-1000,0.7,31.2,30.0,0.0,0,1,1,0,0
103.239,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
103.302,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
103.343,0,0,-1000.0,-1000,0.6,31.3,29.9,0.0,0,1,1,0,0
103.385,0,0,-1000.0,-1000,0.6,31.3,29.9,0.0,0,1,1,0,0
103.451,0,0,-1000.0,-1000,0.6,31.3,29.9,0.0,0,1,1,0,0
103.493,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
103.534,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
103.598,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
103.639,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
103.684,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
103.747,0,0,-1000.0,-1000,0.7,31.3,29.9,0.0,0,1,1,0,0
103.796,0,0,-1000.0,-1000,0.8,31.4,29.9,0.0,0,1,1,0,0
103.904,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
103.946,0,0,-1000.0,-1000,0.8,31.3,29.9,0.0,0,1,1,0,0
104.095,0,0,-1000.0,-1000,0.7,31.5,29.9,0.0,0,1,1,0,0
104.137,0,0,-1000.0,-1000,0.7,31.5,29.9,0.0,0,1,1,0,0
104.241,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.283,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.406,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.447,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.51,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.554,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.596,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.638,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.68,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.743,0,0,-1000.0,-1000,1.1,31.4,29.9,0.0,0,1,1,0,0
104.794,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
104.836,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
104.898,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
104.94,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
105.027,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
105.09,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
105.132,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
105.239,0,0,-1000.0,-1000,0.9,31.5,29.8,0.0,0,1,1,0,0
105.29,0,0,-1000.0,-1000,0.7,31.5,29.8,0.0,0,1,1,0,0
105.367,0,0,-1000.0,-1000,0.7,31.5,29.8,0.0,0,1,1,0,0
105.409,0,0,-1000.0,-1000,0.8,31.4,29.8,0.0,0,1,1,0,0
105.453,0,0,-1000.0,-1000,0.8,31.4,29.8,0.0,0,1,1,0,0
105.537,0,0,-1000.0,-1000,0.7,31.4,29.8,0.0,0,1,1,0,0
105.579,0,0,-1000.0,-1000,0.7,31.4,29.8,0.0,0,1,1,0,0
105.686,0,0,-1000.0,-1000,0.7,31.4,29.8,0.0,0,1,1,0,0
105.728,0,0,-1000.0,-1000,0.8,31.4,29.8,0.0,0,1,1,0,0
105.798,0,0,-1000.0,-1000,0.8,31.4,29.8,0.0,0,1,1,0,0
105.84,0,0,-1000.0,-1000,0.8,31.4,29.8,0.0,0,1,1,0,0
105.948,0,0,-1000.0,-1000,0.8,31.4,29.8,0.0,0,1,1,0,0
105.989,0,0,-1000.0,-1000,0.8,31.4,29.8,0.0,0,1,1,0,0
106.031,0,0,-1000.0,-1000,74.9,31.5,29.8,0.0,0,1,1,0,0
106.139,0,0,-1000.0,-1000,74.9,31.5,29.8,0.0,0,1,1,0,0
106.181,0,0,-1000.0,-1000,107.0,31.5,29.9,0.0,0,1,1,0,0
106.288,0,0,-1000.0,-1000,107.0,31.5,29.9,0.0,0,1,1,0,0
106.33,0,0,-1000.0,-1000,151.7,31.5,29.9,0.0,0,1,1,0,0
106.435,0,0,-1000.0,-1000,151.7,31.5,29.9,0.0,0,1,1,0,0
106.584,0,0,-1000.0,-1000,152.4,31.4,29.9,0.0,0,1,1,0,0
106.689,0,0,-1000.0,-1000,152.5,31.4,29.9,0.0,0,1,1,0,0
106.733,0,0,-1000.0,-1000,152.2,31.6,29.9,0.0,0,1,1,0,0
106.844,0,0,-1000.0,-1000,152.2,31.6,29.9,0.0,0,1,1,0,0
106.886,0,0,-1000.0,-1000,152.1,31.6,29.9,0.0,0,1,1,0,0
106.994,0,0,-1000.0,-1000,152.1,31.6,29.9,0.0,0,1,1,0,0
107.036,0,0,-1000.0,-1000,152.1,31.6,29.9,0.0,0,1,1,0,0
107.202,0,0,-1000.0,-1000,152.2,31.6,29.9,0.0,0,1,1,0,0
107.244,0,0,-1000.0,-1000,152.8,31.6,29.8,0.0,0,1,1,0,0
107.435,0,0,-1000.0,-1000,152.4,31.6,29.8,0.0,0,1,1,0,0
107.477,0,0,-1000.0,-1000,152.1,31.4,30.0,0.0,0,1,1,0,0
107.584,0,0,-1000.0,-1000,152.1,31.4,30.0,0.0,0,1,1,0,0
107.626,0,0,-1000.0,-1000,152.6,31.4,30.0,0.0,0,1,1,0,0
107.73,0,0,-1000.0,-1000,152.6,31.4,30.0,0.0,0,1,1,0,0
107.926,0,0,-1000.0,-1000,152.4,31.4,30.0,0.0,0,1,1,0,0
108.079,0,0,-1000.0,-1000,152.4,31.5,30.0,0.0,0,1,1,0,0
108.184,0,0,-1000.0,-1000,152.0,31.6,30.0,0.0,0,1,1,0,0
108.333,0,0,-1000.0,-1000,152.5,31.4,30.0,0.0,0,1,1,0,0
108.375,0,0,-1000.0,-1000,152.3,31.3,30.0,0.0,0,1,1,0,0
108.482,0,0,-1000.0,-1000,152.3,31.3,30.0,0.0,0,1,1,0,0
108.524,0,0,-1000.0,-1000,152.2,31.2,30.0,0.0,0,1,1,0,0
108.629,0,0,-1000.0,-1000,152.2,31.2,30.0,0.0,0,1,1,0,0
108.779,0,0,-1000.0,-1000,152.0,31.2,30.0,0.0,0,1,1,0,36963
108.934,0,0,-1000.0,-1000,152.1,31.2,30.0,0.0,0,1,1,0,36963
109.126,0,0,-1000.0,-1000,151.9,31.3,29.9,0.0,0,1,1,0,36963
109.273,0,0,-1000.0,-1000,151.6,31.3,29.9,0.0,0,1,1,0,36963
109.422,0,0,-1000.0,-1000,152.8,31.3,29.9,0.0,0,1,1,0,36963
109.527,0,0,-1000.0,-1000,152.6,31.2,29.9,0.0,0,1,1,0,36963
109.571,0,0,-1000.0,-1000,151.9,31.3,29.9,0.0,0,1,1,0,36963
109.676,0,0,-1000.0,-1000,151.9,31.3,29.9,0.0,0,1,1,0,27336
109.718,0,0,-1000.0,-1000,151.9,31.2,29.9,0.0,0,1,1,0,27336
109.832,0,0,-1000.0,-1000,151.9,31.2,29.9,0.0,0,1,1,0,27336
109.884,0,0,-1000.0,-1000,152.3,31.3,29.9,0.0,0,1,1,0,27336
110.044,0,0,-1000.0,-1000,152.5,31.3,29.9,0.0,0,1,1,0,27336
110.169,0,0,-1000.0,-1000,152.4,31.5,29.8,0.0,0,1,1,0,59080
110.314,0,0,-1000.0,-1000,152.0,31.5,29.8,0.0,0,1,1,0,59080
110.442,0,0,-1000.0,-1000,152.5,31.5,29.8,0.0,0,1,1,0,59080
110.775,0,0,-1000.0,-1000,152.5,31.4,29.8,0.0,0,1,1,0,49217
110.924,0,0,-1000.0,-1000,152.3,31.4,29.8,0.0,0,1,1,0,58532
111.071,0,0,-1000.0,-1000,152.1,31.4,29.5,0.0,0,1,1,0,58532
111.115,0,0,-1000.0,-1000,152.3,31.4,29.5,0.0,0,1,1,0,58532
111.22,0,0,-1000.0,-1000,152.3,31.4,29.5,0.0,0,1,1,0,58532
111.368,0,0,-1000.0,-1000,151.8,31.5,29.5,0.0,0,1,1,0,58532
111.515,0,0,-1000.0,-1000,152.5,31.5,29.5,0.0,0,1,1,0,58532
111.664,0,0,-1000.0,-1000,152.4,31.4,29.5,0.0,0,1,1,0,58532
111.927,0,0,-1000.0,-1000,152.2,31.3,29.5,0.0,0,1,1,0,58532
112.823,0,0,-1000.0,-1000,152.4,31.1,29.8,0.0,0,1,1,0,54533
113.037,0,0,-1000.0,-1000,152.4,31.1,29.8,0.0,0,1,1,0,54533
113.082,0,0,-1000.0,-1000,152.6,31.2,29.8,0.0,0,1,1,0,54533
113.145,0,0,-1000.0,-1000,152.6,31.2,29.8,0.0,0,1,1,0,54533
113.208,0,0,-1000.0,-1000,152.6,31.2,29.8,0.0,0,1,1,0,54533
113.25,0,0,-1000.0,-1000,152.3,31.2,29.6,0.0,0,1,1,0,54533
113.357,0,0,-1000.0,-1000,152.6,31.2,29.6,0.0,0,1,1,0,54533
113.399,0,0,-1000.0,-1000,152.6,31.2,29.6,0.0,0,1,1,0,54533
113.507,0,0,-1000.0,-1000,152.5,31.2,29.9,0.0,0,1,1,0,54533
113.548,0,0,-1000.0,-1000,152.5,31.2,29.9,0.0,0,1,1,0,54533
113.611,1,-1,-1000.0,-998,152.5,31.2,29.9,0.0,0,1,1,0,54533
113.653,35,0,-1000.0,-1000,152.4,31.4,29.9,0.0,0,1,1,0,54533
113.695,85,-1,-1000.0,-997,152.4,31.4,29.9,0.0,0,1,1,0,54533
113.765,138,0,-999.6,-998,152.4,31.4,29.9,0.0,0,1,1,0,54533
113.809,178,0,-999.9,-999,152.4,31.4,29.9,0.0,0,1,1,0,54533
113.851,216,-1,-1000.0,-999,152.4,31.4,29.9,0.0,0,1,1,0,54533
113.914,290,0,-999.7,-995,152.4,31.4,29.9,0.0,0,1,1,0,54533
113.958,335,0,-999.6,-994,152.4,31.4,29.9,0.0,0,1,1,0,54533
114.0,364,-2,-1000.0,-992,152.4,31.4,29.9,0.0,0,1,1,0,54533
114.042,458,0,-999.7,-990,151.7,31.4,29.9,0.0,0,1,1,0,54533
114.105,517,0,-999.6,-991,151.7,31.4,29.9,0.0,0,1,1,0,54533
114.149,540,-1,-1000.0,-991,151.7,31.4,29.9,0.0,0,1,1,0,54533
114.191,631,0,-1000.0,-989,151.7,31.4,29.9,0.0,0,1,1,0,54533
114.254,724,0,-999.5,-991,151.7,31.4,29.9,0.0,0,1,1,0,54533
114.296,743,0,-999.8,-990,151.7,31.4,29.9,0.0,0,1,1,0,54533
114.404,931,0,-999.6,-987,152.1,31.4,29.9,0.0,0,1,1,0,54533
114.446,971,0,-999.6,-988,152.1,31.4,29.9,0.0,0,1,1,0,54533
114.55,1132,0,-999.7,-985,152.1,31.4,29.9,0.0,0,1,1,0,54533
114.594,1164,0,-999.5,-983,152.1,31.4,29.9,0.0,0,1,1,0,54533
114.699,1146,0,-999.7,-980,152.0,31.3,30.0,0.0,0,1,1,0,54533
114.741,1176,0,-999.6,-982,152.0,31.3,30.0,0.0,0,1,1,0,54533
114.813,1113,0,-999.6,-981,152.0,31.3,30.0,0.0,0,1,1,0,54533
114.855,1120,-2,-1000.0,-979,152.0,31.3,30.0,0.0,0,1,1,0,54533
114.897,1168,1,-999.6,-979,152.0,31.3,30.0,0.0,0,1,1,0,54533
114.96,1131,1,-999.5,-980,152.0,31.3,30.0,0.07934691386282139,1,0,1,0,0
115.009,1055,-5,-1000.0,-981,152.0,31.3,30.0,0.07934691386282139,1,0,1,0,0
115.051,1158,0,-999.6,-982,151.7,31.3,29.8,0.07934691386282139,1,0,1,0,0
115.093,1141,0,-999.6,-980,151.7,31.3,29.8,0.07934691386282139,1,0,1,0,0
115.156,1079,-2,-1000.0,-981,151.7,31.3,29.8,0.07934691386282139,1,0,1,0,0
115.197,1155,0,-999.7,-982,151.5,31.3,29.8,0.07934691386282139,1,0,1,0,0
115.242,1161,0,-999.5,-985,151.5,31.3,29.8,0.07934691386282139,1,0,1,0,0
115.366,1126,-1,-1000.0,-982,151.3,31.2,29.8,0.07934691386282139,1,0,1,0,0
115.416,1166,1,-999.4,-984,151.5,31.4,29.9,0.07934691386282139,1,0,1,0,0
115.495,1118,0,-999.5,-987,151.5,31.4,29.9,0.07934691386282139,1,0,1,0,0
115.537,1048,-3,-1000.0,-989,151.5,31.4,29.9,0.07934691386282139,1,0,1,0,0
115.578,1155,0,-999.5,-984,151.4,31.5,29.9,0.07934691386282139,1,0,1,0,0
115.62,1150,0,-999.6,-983,151.4,31.5,29.9,0.07934691386282139,1,0,1,0,0
115.748,1164,1,-999.5,-983,151.2,31.5,29.9,0.07934691386282139,1,0,1,0,0
115.791,1099,0,-999.7,-982,151.4,31.6,30.0,0.07934691386282139,1,0,1,0,0
115.895,1156,1,-999.5,-981,152.1,31.6,30.0,0.07934691386282139,1,0,1,0,0
115.948,1119,0,-999.6,-980,150.9,31.5,30.0,0.07934691386282139,1,0,1,0,0
116.053,1217,16,-990.7,-984,150.8,31.5,30.0,0.07934691386282139,1,0,1,0,0
116.244,1155,2,-998.3,-987,151.2,31.5,30.1,0.07934691386282139,1,0,1,0,0
116.393,1162,0,-999.4,-987,151.4,31.5,30.1,0.07934691386282139,1,0,1,0,0
116.498,1088,-3,-1000.0,-985,151.8,31.5,30.1,0.07934691386282139,1,0,1,0,0
116.647,1079,-1,-1000.0,-985,151.6,31.6,30.3,0.07934691386282139,1,0,1,0,0
116.796,1077,2,-998.3,-985,151.3,31.6,30.3,0.07934691386282139,1,0,1,0,0
116.95,1083,10,-994.4,-983,151.3,31.4,30.3,0.07934691386282139,1,0,1,0,0
117.14,1274,12,-985.3,-992,151.4,31.4,30.4,0.07934691386282139,1,0,1,0,0
117.289,1321,8,-981.6,-996,151.4,31.4,30.5,0.07934691386282139,1,0,1,0,0
117.394,1184,3,-984.2,-999,151.2,31.3,30.4,0.07934691386282139,1,0,1,0,0
117.438,1328,2,-980.0,-999,150.9,31.3,30.6,0.07934691386282139,1,0,1,0,0
117.543,1322,7,-979.0,-997,150.9,31.3,30.6,0.07934691386282139,1,0,1,0,0
117.692,1490,19,-973.4,-994,151.6,31.3,30.8,68.02471961547265,1,0,1,0,0
117.848,1798,12,-962.2,-997,151.3,31.4,30.9,68.02471961547265,1,0,1,0,0
118.018,1843,-18,-960.6,-1000,151.2,31.4,31.0,68.02471961547265,1,0,1,0,0
118.06,2038,0,-957.2,-1000,151.2,31.4,31.0,68.02471961547265,1,0,1,0,0
118.205,2100,111,-957.8,-975,150.6,31.2,31.1,68.02471961547265,1,0,1,0,0
118.438,2438,240,-959.6,-944,150.2,31.3,31.4,68.02471961547265,1,0,1,0,0
118.587,2424,273,-960.1,-935,150.3,31.3,31.4,68.02471961547265,1,0,1,0,0
118.736,2721,401,-960.9,-903,149.6,31.0,31.5,68.02471961547265,1,0,1,0,0
118.891,2800,480,-960.7,-884,149.6,31.3,31.6,68.02471961547265,1,0,1,0,0
119.082,2797,574,-962.3,-855,149.2,31.3,31.8,67.07866025787746,1,0,1,0,0
119.189,2799,586,-966.2,-835,149.2,31.3,31.6,67.07866025787746,1,0,1,0,0
119.231,2851,640,-962.4,-838,149.0,31.3,31.8,67.07866025787746,1,0,1,0,0
119.336,3081,697,-963.9,-816,149.0,31.3,31.8,67.07866025787746,1,0,1,0,0
119.38,3060,712,-962.1,-821,149.0,31.3,31.9,67.07866025787746,1,0,1,0,0
119.485,2963,736,-965.2,-799,149.0,31.3,31.9,67.07866025787746,1,0,1,0,0
119.634,3192,881,-963.4,-771,148.9,31.5,32.0,67.27092393377585,1,0,1,0,0
119.789,3147,899,-964.2,-761,148.9,31.5,32.1,62.59708552681773,1,0,1,0,0
119.939,3103,1024,-964.8,-723,149.2,31.5,32.3,62.59708552681773,1,0,1,0,0
120.13,3134,1004,-968.0,-702,148.4,31.6,32.5,54.874494544899676,1,1,1,0,15239
120.28,2850,1004,-969.9,-683,148.7,31.6,32.6,53.49813076981766,1,1,1,0,5606
120.506,2765,1014,-970.8,-669,149.1,31.5,32.9,51.43663691157396,1,1,1,0,758
120.614,2733,1007,-971.3,-665,149.1,31.5,32.9,51.43663691157396,1,1,1,0,758
120.656,2837,1038,-971.6,-652,149.1,31.5,32.9,51.43663691157396,1,1,1,0,758
120.698,2914,1004,-972.1,-657,149.1,31.5,33.0,51.43663691157396,1,1,1,0,758
120.834,2907,1088,-971.6,-634,150.1,31.4,33.0,51.43663691157396,1,1,1,0,758
